time,open,high,low,close,volume,trades,taker_buy
1781246880000,0.08551,0.08551,0.08551,0.08551,43.0,1,43.0
1781247780000,0.08561,0.08561,0.08561,0.08561,861.0,1,861.0
1781248740000,0.08569,0.08569,0.08569,0.08569,143.0,1,143.0
1781248860000,0.08572,0.08575,0.08572,0.08575,233.0,2,233.0
1781249940000,0.08562,0.08562,0.08562,0.08562,999.0,1,0.0
1781250420000,0.08563,0.08563,0.08563,0.08563,403.0,1,403.0
1781250960000,0.08595,0.08597,0.08595,0.08597,895.0,2,895.0
1781251020000,0.08589,0.08592,0.08588,0.08588,11693.0,3,0.0
1781251260000,0.08606,0.08606,0.08606,0.08606,113.0,1,113.0
1781251320000,0.0862,0.0862,0.0862,0.0862,45.0,1,45.0
1781251680000,0.08625,0.08625,0.08625,0.08625,76.0,1,76.0
1781251800000,0.08628,0.08628,0.08628,0.08628,861.0,1,861.0
1781252160000,0.08618,0.08618,0.08618,0.08618,3101.0,1,0.0
1781252280000,0.08642,0.08642,0.08642,0.08642,66.0,1,66.0
1781252460000,0.08661,0.08661,0.08661,0.08661,861.0,1,861.0
1781256000000,0.08676,0.08683,0.08676,0.08683,368.0,5,266.0
1781256060000,0.08682,0.08685,0.08682,0.08685,2701.0,2,59.0
1781256600000,0.08695,0.08695,0.08695,0.08695,861.0,1,861.0
1781256720000,0.08702,0.0871,0.08702,0.0871,304.0,3,270.0
1781256840000,0.08723,0.08723,0.08723,0.08723,691.0,1,691.0
1781257020000,0.08704,0.08705,0.08704,0.08705,242.0,2,242.0
1781257080000,0.08702,0.08702,0.08702,0.08702,12.0,1,0.0
1781258520000,0.0871,0.0871,0.0871,0.0871,57.0,1,57.0
1781259900000,0.08662,0.08662,0.08645,0.08645,1088.0,3,0.0
1781260200000,0.08661,0.08661,0.08661,0.08661,13.0,1,13.0
1781260560000,0.08668,0.08668,0.08668,0.08668,34.0,1,34.0
1781262240000,0.08668,0.08668,0.08668,0.08668,10863.0,1,0.0
1781262600000,0.08665,0.08665,0.08665,0.08665,1725.0,1,0.0
1781263080000,0.08666,0.08666,0.08666,0.08666,600.0,1,600.0
1781265780000,0.08695,0.08695,0.08695,0.08695,861.0,1,861.0
1781265840000,0.08697,0.08697,0.08697,0.08697,105.0,1,0.0
1781266080000,0.08699,0.08699,0.08699,0.08699,68.0,1,0.0
1781266140000,0.08706,0.08706,0.087,0.087,47.0,2,34.0
